"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"1588","narrow_ext","8","rep100","glm",0.698486328125,0.957564532084507,0.0197580569338711,0.979266428097262,0.92495742428535,NA,0.637201357364185,0.00554237808200678,2.84
"8","narrow_ext","16","rep1","glm",0.826904296875,0.873071159009921,0.0943799737851102,0.945304617016353,0.953718290117847,NA,0.760939246330089,0.0151757829571876,3.84
"24","narrow_ext","16","rep2","glm",0.86279296875,0.871415026935524,0.104951647235726,0.952694496301424,0.957755775577558,NA,0.847387226523747,0.0341299612779951,3.84
"40","narrow_ext","16","rep3","glm",0.81494140625,0.890613569043957,0.0778306154531481,0.947384390846405,0.278103810381038,NA,0.755414398843644,0.0221098777639803,3.84
"56","narrow_ext","16","rep4","glm",0.7734375,0.882915834838145,0.0786913625855271,0.917117878921044,0.98178897234294,NA,0.72050037545409,0.105951821728452,3.84
"72","narrow_ext","16","rep5","glm",0.876708984375,0.886276092656515,0.085281942104528,0.97217823111367,0.961330542118414,NA,0.848640651579455,0.0023841435828525,3.84
"88","narrow_ext","16","rep6","glm",0.80615234375,0.885880440053693,0.0917626935287649,0.940070425643122,0.978693689543747,NA,0.791774428775264,0.0137590228548034,3.84
"104","narrow_ext","16","rep7","glm",0.75341796875,0.894961664606978,0.0613206564044728,0.990946865348123,0.955138598506533,NA,0.737212325316461,0.0105448806836636,3.84
"120","narrow_ext","16","rep8","glm",0.8544921875,0.899667106276182,0.0728320589436043,0.966365066518974,0.979249924992499,NA,0.78000600990756,0.0815933778772523,3.84
"136","narrow_ext","16","rep9","glm",0.825927734375,0.900763661474935,0.0676312867352815,0.992688351967275,0.964307726420037,NA,0.741082937957464,0.00164235060887924,3.84
"152","narrow_ext","16","rep10","glm",0.81884765625,0.878802196046502,0.0945690936995432,0.956406540832472,0.972047529354662,NA,0.811740659446183,0.0415809039051352,3.84
"168","narrow_ext","16","rep11","glm",0.75,0.907056208942283,0.0506147865439559,0.983189075982583,0.954054971453379,NA,0.641922672725846,0.0563980351743752,3.84
"184","narrow_ext","16","rep12","glm",0.8505859375,0.872280983656237,0.0978802990251173,0.983494141351441,0.979249924992499,NA,0.804314182632058,0.00546617616217801,3.84
"200","narrow_ext","16","rep13","glm",0.829833984375,0.857043711247074,0.107043022126786,0.949173373525249,0.979249924992499,NA,0.767915458894988,0.0196269909408342,3.84
"216","narrow_ext","16","rep14","glm",0.8740234375,0.867941129767565,0.100785014187539,0.942852150957676,0.977677483706386,NA,0.833932464009598,0.00307757473248212,3.84
"232","narrow_ext","16","rep15","glm",0.79638671875,0.886001916145834,0.0749608063255034,0.976409410817897,0.922583934453452,NA,0.755434752876152,0.00410961254902643,3.84
"248","narrow_ext","16","rep16","glm",0.842041015625,0.87485068044424,0.108460184452236,0.959034939337097,0.977677483706386,NA,0.7864151920067,0.0337990165875418,3.84
"264","narrow_ext","16","rep17","glm",0.822265625,0.870286823079801,0.0886043794474005,0.978343352597419,0.980366466521716,NA,0.770178271493968,0.0144952908810793,3.84
"280","narrow_ext","16","rep18","glm",0.892578125,0.85817649966048,0.113847196946882,0.963809572939224,0.985431432879255,NA,0.853240197162294,0.0228464627294302,3.84
"296","narrow_ext","16","rep19","glm",0.818603515625,0.867567413216898,0.0923789554207517,0.934012768235672,0.82013801380138,NA,0.703990917781096,0.0182014619399658,3.84
"312","narrow_ext","16","rep20","glm",0.841552734375,0.858646780599066,0.118865822974087,0.95132045097877,-0.590442220472531,NA,0.791060007237426,0.126011019081111,3.84
"328","narrow_ext","16","rep21","glm",0.828369140625,0.869302996601212,0.0958522955827601,0.978036681118327,0.979249924992499,NA,0.789015740025676,0.0131334740486468,3.84
"344","narrow_ext","16","rep22","glm",0.82666015625,0.875560325818538,0.0941009060490957,0.960288636818399,0.968241598554411,NA,0.799367495785763,0.0893874906646701,3.84
"360","narrow_ext","16","rep23","glm",0.82080078125,0.88436908291015,0.0803895748416963,0.96334001673574,0.942324685676549,NA,0.738939413745069,0.00644023223975563,3.84
"376","narrow_ext","16","rep24","glm",0.90625,0.847976655801632,0.129732808724947,0.952896007484609,0.980166349456693,NA,0.883603730723886,0.0849532424442295,3.84
"392","narrow_ext","16","rep25","glm",0.82177734375,0.88402562044923,0.0771897490984854,0.982240361711369,0.979249924992499,NA,0.763181614879981,0.012826839931922,3.84
"408","narrow_ext","16","rep26","glm",0.75146484375,0.879223563555676,0.0641174057353187,0.96261347765697,0.978221308043498,NA,0.668684138090215,0.143975714619647,3.84
"424","narrow_ext","16","rep27","glm",0.851806640625,0.883087061667975,0.0908744299420463,0.959034939337097,0.943852836227554,NA,0.817330167754939,0.0103096275135326,3.84
"440","narrow_ext","16","rep28","glm",0.8251953125,0.899844220973357,0.0656152909158296,0.978972376712436,0.977317731773177,NA,0.744488339705308,0.00326832716839993,3.84
"456","narrow_ext","16","rep29","glm",0.829345703125,0.810167171526761,0.18105588502834,0.902344684311148,0.921920513833101,NA,0.771737615714971,0.0998671038851919,3.84
"472","narrow_ext","16","rep30","glm",0.876953125,0.866646432778832,0.102060756627504,0.955062765389462,0.950105399430507,NA,0.838939363372377,0.0613097180157625,3.84
"488","narrow_ext","16","rep31","glm",0.82177734375,0.869613331260444,0.0845607717562693,0.986516511396534,0.974255141941421,NA,0.753254431139048,0.0765498122129629,3.84
"504","narrow_ext","16","rep32","glm",0.798583984375,0.898121166458414,0.0705974395981732,0.960314184490347,0.979249924992499,NA,0.75872070065421,0.00239379594035612,3.84
"520","narrow_ext","16","rep33","glm",0.828369140625,0.861934617553619,0.0885558015978994,0.960807765309805,0.986306446595536,NA,0.750692736844294,0.0236608206505528,3.84
"536","narrow_ext","16","rep34","glm",0.78466796875,0.899602292792094,0.0548123237097788,0.988436773000991,0.979249924992499,NA,0.72421394265219,0.0294120567304885,3.84
"552","narrow_ext","16","rep35","glm",0.835205078125,0.896190107310894,0.0698228038176436,0.96779885364862,0.993983112626114,NA,0.732105298688916,0.0566157830903254,3.84
"568","narrow_ext","16","rep36","glm",0.87548828125,0.874434644754702,0.104467905280356,0.927027166663944,0.992403965772697,NA,0.813180163313239,0.209502750491397,3.84
"584","narrow_ext","16","rep37","glm",0.76806640625,0.877787699347703,0.0799955634038343,0.949571592609549,0.949410670185734,NA,0.732084143880849,0.016561092460244,3.84
"600","narrow_ext","16","rep38","glm",0.833984375,0.860417857476075,0.104947905791833,0.925870807087307,0.960663619784999,NA,0.767337522091708,0.0100750621031024,3.84
"616","narrow_ext","16","rep39","glm",0.760498046875,0.895456277259681,0.0575464662716302,0.950790783597036,0.974284285448034,NA,0.669879126223975,0.136699721098549,3.84
"632","narrow_ext","16","rep40","glm",0.824951171875,0.868696308672561,0.0894863821041818,0.948509339435675,0.990809636544366,NA,0.795020251298783,0.0352568437409046,3.84
"648","narrow_ext","16","rep41","glm",0.758056640625,0.877867621117476,0.0690561885133107,0.933066538980319,0.997392351889944,NA,0.68216817960934,0.209486969186775,3.84
"664","narrow_ext","16","rep42","glm",0.807861328125,0.900677417661952,0.0604960697072085,0.987528353394484,0.978171616569128,NA,0.768969552602505,0.00677903330073377,3.84
"680","narrow_ext","16","rep43","glm",0.857666015625,0.884775253794513,0.0882249428143285,0.952896007484609,0.999387938793879,NA,0.827625523693385,0.019337547344805,3.84
"696","narrow_ext","16","rep44","glm",0.814697265625,0.864682339761794,0.0905721875511998,0.971564825641538,0.995355535553555,NA,0.725604311181039,0.0158451090722646,3.84
"712","narrow_ext","16","rep45","glm",0.82177734375,0.89927430585882,0.0764883164107539,0.941713276226659,0.94159180832184,NA,0.790144160928775,0.216823938588163,3.84
"728","narrow_ext","16","rep46","glm",0.810791015625,0.869167351731246,0.0970491279948672,0.96305046802747,0.907250152221871,NA,0.776264267440053,0.00115582127375747,3.84
"744","narrow_ext","16","rep47","glm",0.814697265625,0.891873387832481,0.0753261014676492,0.932653307336145,-0.979249924992499,NA,0.735980170826582,0.0254930160141063,3.84
"760","narrow_ext","16","rep48","glm",0.853515625,0.88427519212379,0.0849371631311203,0.992631866270695,0.96927310249648,NA,0.831538307404689,0.0987881212214962,3.84
"776","narrow_ext","16","rep49","glm",0.833251953125,0.859671328585193,0.118822523524358,0.955556072270246,0.993972379159527,NA,0.801579034174607,0.0252898018872662,3.84
"792","narrow_ext","16","rep50","glm",0.879638671875,0.8778671373686,0.0985888584934309,0.955556072270246,0.994774364867247,NA,0.816905964201008,0.0358136667381878,3.84
"808","narrow_ext","16","rep51","glm",0.74072265625,0.891278122573211,0.0589994641886304,0.956406540832472,0.946534653465346,NA,0.657230492578076,0.0223423233245409,3.84
"824","narrow_ext","16","rep52","glm",0.79296875,0.894556456280299,0.0586284975070731,0.993606972900895,0.977533391392659,NA,0.682944699279815,0.0898157583981205,3.84
"840","narrow_ext","16","rep53","glm",0.8623046875,0.871925103569448,0.104097564446955,0.952108547802984,1,NA,0.824146087336978,0.021721268541674,3.84
"856","narrow_ext","16","rep54","glm",0.748046875,0.896162374479264,0.0577448960431321,0.975217168712543,0.965950139322561,NA,0.691086795259008,0.143849194681185,3.84
"872","narrow_ext","16","rep55","glm",0.787109375,0.871605151958329,0.0797344712124948,0.956673177115321,0.983495301765157,NA,0.719787680019364,0.0492639201142952,3.84
"888","narrow_ext","16","rep56","glm",0.835205078125,0.869662352042634,0.0924161955533783,0.946660296485702,0.995871587158716,NA,0.803551512901154,0.00598025332824171,3.84
"904","narrow_ext","16","rep57","glm",0.885009765625,0.851822987209756,0.130416835703539,0.946166042937241,0.951807244134762,NA,0.877277340112401,0.00970718272972473,3.84
"920","narrow_ext","16","rep58","glm",0.863037109375,0.887360380836027,0.0876694043424582,0.966600968209309,-0.929953946184441,NA,0.809932948399288,0.0268616657757944,3.84
"936","narrow_ext","16","rep59","glm",0.75537109375,0.90998527121002,0.0479975391071648,0.960138628854533,0.958146744644246,NA,0.661566624489327,0.0991409760169746,3.84
"952","narrow_ext","16","rep60","glm",0.826416015625,0.886688124413245,0.076540775763499,0.968610276932956,0.996522292564431,NA,0.759402155453655,0.0153887721066531,3.84
